,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
100,48af10,2025-04-06 14:06:40,EPWA,2025-04-06 15:58:48,LIRF,LOT5KT  ,721,34,3463.0,133.0,1,3
101,48d981,2025-04-06 14:04:17,EPWA,2025-04-06 14:33:57,EPKK,PLF101  ,531,34,90.0,58.0,1,1
102,5084d1,2025-04-06 13:59:30,EPWA,2025-04-06 17:22:15,,UTN2247 ,773,26,,,1,0
103,48ada7,2025-04-06 13:58:21,EPWA,2025-04-06 15:15:15,LROP,LOT6HU  ,875,3,1882.0,132.0,1,2
104,48c10e,2025-04-06 13:56:48,EPWA,2025-04-06 14:20:56,EPKK,SPRIO   ,354,49,4383.0,162.0,1,1
105,48af08,2025-04-06 13:51:25,EPWA,2025-04-06 15:52:57,EGLL,LOT279  ,326,3,1887.0,63.0,1,6
106,48ad0c,2025-04-06 13:50:16,EPWA,2025-04-06 14:40:28,LHBP,LOT6AL  ,757,57,2170.0,28.0,1,7
107,48adaf,2025-04-06 13:48:06,EPWA,2025-04-06 14:49:56,EVRA,LOT7RM  ,588,3,3849.0,72.0,1,3
108,4a2181,2025-04-06 13:45:32,EPWA,2025-04-06 17:00:58,LLBG,LOT5FM  ,1036,3,1933.0,57.0,1,4
109,489789,2025-04-06 13:43:08,EPWA,2025-04-06 15:06:58,LFST,LOT1327 ,662,3,2588.0,51.0,1,5
110,471f6b,2025-04-06 13:41:15,EPWA,2025-04-06 16:09:12,,WZZ644A ,778,18,,,1,0
111,48ad0d,2025-04-06 13:39:04,EPWA,2025-04-06 14:12:06,EPRJ,LOT2LK  ,726,34,580.0,35.0,1,1
112,48ae80,2025-04-06 13:35:31,EPWA,2025-04-06 16:00:07,LEPA,LOT6229 ,649,26,3991.0,136.0,1,1
113,8963d2,2025-04-06 13:31:39,EPWA,2025-04-06 18:51:14,OMDB,UAE180  ,756,18,8834.0,278.0,1,2
114,48ada5,2025-04-06 13:30:13,EPWA,2025-04-06 14:57:34,EETN,LOT7MN  ,1070,11,139.0,55.0,1,1
115,48ae02,2025-04-06 13:25:34,EPWA,2025-04-06 22:26:51,KEWR,LOT1MU  ,148,26,2226.0,139.0,1,5
116,4d252b,2025-04-06 13:16:00,EPWA,2025-04-06 16:32:42,LEMG,WZZ147M ,631,18,5454.0,197.0,1,0
117,48ad84,2025-04-06 13:13:13,EPWA,2025-04-06 14:45:28,LBSF,LOT3JB  ,661,3,3370.0,86.0,1,1
118,489786,2025-04-06 13:10:09,EPWA,2025-04-06 13:47:56,,LOT3937 ,556,3,,,1,0
119,3c658e,2025-04-06 13:08:37,EPWA,2025-04-06 14:24:29,EDDF,DLH2MF  ,651,26,5607.0,65.0,1,5
120,440828,2025-04-06 13:05:34,EPWA,2025-04-06 13:57:50,LOWW,AUA624  ,749,34,1065.0,60.0,1,2
121,48adae,2025-04-06 13:03:23,EPWA,2025-04-06 14:13:59,,LOT5EP  ,945,11,,,1,0
122,48af05,2025-04-06 12:59:22,EPWA,2025-04-06 13:26:18,EPKK,LOT3919 ,505,3,95.0,50.0,1,1
123,471f6a,2025-04-06 12:57:17,EPWA,2025-04-06 15:45:58,LEMD,WZZ3372 ,706,3,9019.0,168.0,1,2
124,48ad19,2025-04-06 12:55:04,EPWA,2025-04-06 13:54:59,LJLJ,LOT6TA  ,804,3,22011.0,998.0,1,0
125,48ada6,2025-04-06 12:39:17,EPWA,2025-04-06 14:48:16,LGAV,LOT2VN  ,597,26,13006.0,698.0,1,2
126,48b2d1,2025-04-06 12:36:19,EPWA,2025-04-06 13:02:26,EPKK,LPR41   ,676,19,1400.0,4.0,1,1
127,48ad83,2025-04-06 12:26:47,EPWA,2025-04-06 13:15:29,EYVI,LOT7HE  ,528,11,151.0,14.0,1,2
128,896411,2025-04-06 12:09:45,EPWA,2025-04-06 17:42:52,OMSJ,ABY859  ,892,11,2055.0,34.0,1,1
129,4c31e1,2025-04-06 12:03:13,EPWA,2025-04-06 13:11:38,LYBE,YUMPB   ,591,19,1043.0,3.0,1,3
130,489788,2025-04-06 11:54:10,EPWA,2025-04-06 12:15:28,EPLB,LOT3965 ,774,19,17760.0,812.0,1,1
131,48ad0e,2025-04-06 11:53:08,EPWA,2025-04-06 12:17:57,EPBY,LOT3993 ,1064,11,13006.0,598.0,1,2
132,49514f,2025-04-06 11:50:31,EPWA,2025-04-06 15:27:27,LPPT,TAP120R ,837,11,456.0,7.0,1,4
133,3c644c,2025-04-06 11:48:41,EPWA,2025-04-06 12:52:29,EDDM,DLH3PM  ,707,34,5520.0,171.0,1,4
134,48ada8,2025-04-06 11:44:17,EPWA,2025-04-06 12:16:39,EPRJ,LOT1MH  ,574,18,572.0,27.0,1,1
135,4bb842,2025-04-06 11:41:32,EPWA,2025-04-06 13:38:41,,PGT6BY  ,411,19,,,1,0
136,48ad02,2025-04-06 11:40:19,EPWA,2025-04-06 12:13:46,EPPO,LOT4YA  ,829,34,581.0,86.0,1,3
137,489787,2025-04-06 11:38:34,EPWA,2025-04-06 12:03:58,EPKT,LOT3KL  ,531,34,5932.0,230.0,1,1
