,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
144,471f31,2025-04-06 09:15:01,LCLK,2025-04-06 12:21:29,EPWA,WZZ456  ,4897.0,675.0,1180,34,0,1
145,48af01,2025-04-06 11:41:50,EPKK,2025-04-06 12:17:08,EPWA,LOT2AL  ,52.0,42.0,1142,41,0,1
146,440828,2025-04-06 11:11:30,LOWW,2025-04-06 12:14:28,EPWA,AUA623  ,2568.0,68.0,1164,34,0,1
147,48ada5,2025-04-06 11:10:01,LKPR,2025-04-06 12:12:29,EPWA,LOT2EF  ,1730.0,90.0,1204,34,2,1
148,48ada9,2025-04-06 11:10:17,LHBP,2025-04-06 12:10:24,EPWA,LOT2MV  ,797.0,28.0,1110,41,0,1
149,48ad0d,2025-04-06 10:50:47,LDZA,2025-04-06 12:08:16,EPWA,LOT6VL  ,10390.0,1248.0,1113,34,0,1
150,489789,2025-04-06 11:05:11,,2025-04-06 12:01:51,EPWA,LOT6LJ  ,,,1117,34,0,1
151,48af08,2025-04-06 09:43:47,EGLL,2025-04-06 11:55:06,EPWA,LOT282  ,678.0,55.0,1121,41,3,1
152,3c658e,2025-04-06 10:29:30,EDDF,2025-04-06 11:51:50,EPWA,DLH2RL  ,966.0,57.0,1185,34,1,1
153,471f6a,2025-04-06 08:43:02,,2025-04-06 11:47:35,EPWA,WZZ51AH ,,,1108,49,0,1
154,5084d1,2025-04-06 08:24:45,,2025-04-06 11:45:15,EPWA,UTN2248 ,,,1122,34,0,1
155,4a2181,2025-04-06 08:06:40,LLBG,2025-04-06 11:32:40,EPWA,LOT5PR  ,2342.0,65.0,1243,26,1,1
156,48ac80,2025-04-06 09:18:03,LFPG,2025-04-06 11:24:29,EPWA,LOT3NE  ,1503.0,93.0,1252,26,2,1
157,48ad84,2025-04-06 10:34:30,,2025-04-06 11:20:59,EPWA,LOT3HD  ,,,1158,41,0,1
158,48adb9,2025-04-06 10:05:38,EDDH,2025-04-06 11:18:56,EPWA,LOT6KG  ,1407.0,122.0,686,41,0,1
159,06a2ec,2025-04-06 06:28:33,,2025-04-06 11:15:29,EPWA,QTR45W  ,,,1306,34,0,1
160,48ae01,2025-04-06 03:09:10,KORD,2025-04-06 11:12:43,EPWA,LOT4    ,1807.0,52.0,1689,3,1,1
161,4c31e1,2025-04-06 09:48:25,LYBE,2025-04-06 11:10:29,EPWA,YUMPB   ,476.0,4.0,1182,34,1,1
162,48af05,2025-04-06 09:04:17,LIRF,2025-04-06 11:06:52,EPWA,LOT3EJ  ,483.0,217.0,1325,34,0,1
163,4d252b,2025-04-06 07:50:00,LEBL,2025-04-06 10:57:50,EPWA,WZZ17JZ ,1377.0,19.0,1078,34,0,1
164,48adaf,2025-04-06 10:17:22,EPKK,2025-04-06 10:55:55,EPWA,LOT3908 ,352.0,42.0,1101,34,0,1
165,48ad82,2025-04-06 10:14:44,EPGD,2025-04-06 10:53:49,EPWA,LOT3VC  ,3173.0,391.0,1092,41,0,1
166,48ad09,2025-04-06 10:07:32,EPWR,2025-04-06 10:51:58,EPWA,LOT3LN  ,370.0,85.0,1025,41,1,1
167,3c644c,2025-04-06 09:23:36,EDDM,2025-04-06 10:49:59,EPWA,DLH4LK  ,1373.0,34.0,1178,34,0,1
168,489788,2025-04-06 10:00:12,EPPO,2025-04-06 10:44:50,EPWA,LOT3AB  ,866.0,93.0,1121,41,3,1
169,489786,2025-04-06 09:59:18,EPRZ,2025-04-06 10:42:46,EPWA,LOT6MJ  ,77.0,45.0,1165,34,1,1
170,48ad19,2025-04-06 08:52:54,EHAM,2025-04-06 10:40:51,EPWA,LOT266  ,2386.0,88.0,1087,41,0,1
171,48ad02,2025-04-06 09:36:08,EDDB,2025-04-06 10:38:58,EPWA,LOT3JA  ,2458.0,63.0,1526,18,0,1
172,896411,2025-04-06 09:16:09,,2025-04-06 10:36:58,EPWA,ABY858  ,,,1248,34,0,1
173,48ada6,2025-04-06 08:37:13,LIMC,2025-04-06 10:35:29,EPWA,LOT318  ,1539.0,32.0,1416,26,2,1
174,48ada7,2025-04-06 08:41:43,LSZH,2025-04-06 10:33:36,EPWA,LOT2CH  ,1163.0,58.0,840,41,1,1
175,49514f,2025-04-06 06:29:42,LPPT,2025-04-06 10:31:37,EPWA,TAP120Y ,855.0,61.0,1078,41,1,1
176,48ad83,2025-04-06 08:28:09,LSGG,2025-04-06 10:29:48,EPWA,LOT3YM  ,1271.0,232.0,1166,41,1,1
177,489787,2025-04-06 09:54:21,EPKT,2025-04-06 10:28:22,EPWA,LOT8WZ  ,2401.0,367.0,884,49,0,1
178,495277,2025-04-06 02:40:03,KJFK,2025-04-06 10:25:34,EPWA,LOT5N   ,881.0,3.0,1173,41,0,1
179,48ada8,2025-04-06 08:52:50,EDDF,2025-04-06 10:23:43,EPWA,LOT2EG  ,910.0,80.0,1129,41,1,1
180,48ae83,2025-04-06 08:29:35,EBBR,2025-04-06 10:16:53,EPWA,LOT2LP  ,1193.0,86.0,1668,11,2,1
181,48adae,2025-04-06 08:54:41,ESSA,2025-04-06 10:14:23,EPWA,LOT454  ,2290.0,87.0,1019,49,0,1
